wdId,eng,chi,grade,gradechi
6697,spontaneous,[形容詞] 自發的;自然的,3,中高級
6698,spoon,[名詞] 湯匙,1,初級
6699,sport,[名詞] 消遣;運動;突變,1,初級
6700,sporting,[形容詞] 體育運動用的;冒險性的,3,中高級
6701,sportsman,[名詞] 運動家;願意冒險的人,2,中級
6702,sportsmanship,[名詞] 運動員精神,2,中級
6703,spot,[動詞] 沾污;察出; [名詞] 斑點;場所,1,初級
6704,spotlight,[動詞] 聚光照明;使公眾注意; [名詞] 聚光燈;公眾注意的中心,3,中高級
6705,spouse,[名詞] 配偶,3,中高級
6706,sprain,[動詞] 扭;扭傷; [名詞] 扭傷,3,中高級
6707,sprawl,[動詞] 伸開四肢躺(或爬);蔓生; [名詞] 伸開四肢的躺臥姿勢;蔓生,3,中高級
6708,spray,[動詞] 噴灑,2,中級
6709,spread,[動詞] 展開;散布; [名詞] 蔓延;普及;價格差異,1,初級
6710,spring,[動詞] 彈開;湧現;源(於); [名詞] 春天;泉,3,中高級
6711,sprinkle,[動詞] 灑,2,中級
6712,sprint,[動詞] 奮力而跑;衝刺; [名詞] 全速疾跑;短距離賽跑,3,中高級
6713,spur,[動詞] 用靴刺踢;鞭策;鼓勵; [名詞] 踢馬刺;激勵;(雞等的)距;骨刺,3,中高級
6714,spy,[動詞] 暗中監視; [名詞] 間諜,2,中級
6715,squad,[名詞] 班;小隊;小組,3,中高級
6716,square,[形容詞] 正方形的; [名詞] 正方形,1,初級
6717,squash,[動詞] 把...壓扁(壓碎);鎮壓; [名詞] 擠壓;壓碎的東西;南瓜,3,中高級
6718,squat,[形容詞] 蹲著的;矮胖的; [動詞] 蹲坐;蜷伏; [名詞] 蹲坐;蜷伏,3,中高級
6719,squeeze,[動詞] 榨,2,中級
6720,squirrel,[名詞] 松鼠,2,中級
6721,stab,[動詞] 刺,2,中級
6722,stability,[名詞] 穩定;穩定性;安定,3,中高級
6723,stabilize,[動詞] 使穩定;使穩固,3,中高級
6724,stable,[形容詞] 穩定的,2,中級
6725,stack,[動詞] 把...疊成堆;堆放; [名詞] 乾草堆;一疊;煙囪,3,中高級
6726,stadium,[名詞] 體育場,2,中級
6727,staff,[動詞] 給...配備職員; [名詞] (全體)職員;幕僚,2,中級
6728,stage,[名詞] 舞臺;(進展的)階段,1,初級
6729,stagger,[動詞] 搖搖晃晃;蹣跚而行; [名詞] 搖晃;蹣跚,3,中高級
6730,staggering,[形容詞] 搖晃欲倒的;驚人的,3,中高級
6731,stain,[動詞] 沾污;染污;染色; [名詞] 污點;色斑;染色劑,3,中高級
6732,stainless,[形容詞] 未被玷污的;無瑕疵的;不鏽的,3,中高級
6733,staircase,[名詞] 樓梯;樓梯間,2,中級
6734,stairs,[名詞] 樓梯,1,初級
6735,stake,[動詞] 把...押下打賭,2,中級
6736,stale,[形容詞] 不新鮮的;污濁的;陳舊的; [動詞] 使不新鮮;使陳舊,3,中高級
6737,stalk,[動詞] 偷偷靠近;追蹤; [名詞] 悄悄的追蹤;莖;柄,3,中高級
6738,stall,[動詞] 把...關入畜舍;使拋錨;支吾;拖延; [名詞] 廄;攤位;(汽車的)拋錨,3,中高級
6739,stammer,[動詞] 口吃;結結巴巴地說話; [名詞] 口吃;結巴,3,中高級
6740,stamp,[動詞] 頓足;蓋印; [名詞] 郵票;印章,1,初級
6741,stance,[名詞] 站立(或安放)的姿勢;立場,3,中高級
6742,stand,[動詞] 站住; 堅持; 面對; 承擔...任務; [名詞] 攤子;停止,1,初級
6743,stand-up,[形容詞] 站立的;直立的;單口說笑的,3,中高級
6744,standard,[形容詞] 一般性的; [名詞] 標準,1,初級
6745,standpoint,[名詞] 立場;觀點;看法,3,中高級
6746,stanza,[名詞] 詩的一節,3,中高級
6747,staple,[形容詞] 主要的;經常用的; [動詞] 用U形釘固定;用釘書針釘; [名詞] U形釘;釘書針;日常必需品,3,中高級
6748,stapler,[名詞] 釘書機,3,中高級
6749,star,[動詞] 主演;表現出色; [名詞] 星星;明星,1,初級
6750,starch,[動詞] 給(衣服等)上澱粉漿; [名詞] 澱粉,3,中高級
6751,stare,[動詞] 盯,2,中級
6752,stark,[形容詞] 完全的;荒涼的;僵直的; [副詞] 明顯地;突出地;十足,3,中高級
6753,start,[動詞] 開始; [名詞] 出發;開端;啟動,1,初級
6754,starter,[名詞] 開端;發令員;開胃菜,3,中高級
6755,startle,[動詞] 使驚嚇;使驚奇,3,中高級
6756,startling,[形容詞] 令人吃驚的,3,中高級
6757,starvation,[名詞] 飢餓;挨餓,2,中級
6758,starve,[動詞] 餓死;餓得慌;渴望,2,中級
6759,state,[形容詞] 正式的;官方的;國家的; [動詞] 陳述; [名詞] 狀態；美國的州,2,中級
6760,statement,[名詞] 陳述,2,中級
6761,statesman,[名詞] 政治家,3,中高級
6762,static,[形容詞] 靜態的;靜止的;停滯的;靜電的; [名詞] 靜電;靜電干擾,3,中高級
6763,station,[名詞] 車站;場所,1,初級
6764,stationary,[形容詞] 不動的;定居的,3,中高級
6765,stationery,[名詞] 文具,1,初級
6766,statistic,[名詞] 統計量;統計數值,3,中高級
6767,statistical,[形容詞] 統計的;統計學的,3,中高級
6768,statistician,[名詞] 統計學家,3,中高級
6769,statistics,[名詞] 統計;統計資料;統計學,3,中高級
6770,statue,[名詞] 雕像,2,中級
6771,stature,[名詞] 身高;高度,3,中高級
6772,status,[名詞] 狀況,2,中級
6773,statutory,[形容詞] 法令的;法規的,3,中高級
6774,stay,[動詞] 停留; [名詞] 停留,1,初級
6775,steady,[形容詞] 穩固的,2,中級
6776,steak,[名詞] 牛排,1,初級
6777,steal,[動詞] 偷竊,1,初級
6778,steam,[動詞] 蒸; [名詞] 蒸氣,1,初級
6779,steamer,[名詞] 汽船;蒸鍋;蒸籠,3,中高級
6780,steel,[動詞] 鋼化;給...包上鋼; [名詞] 鋼,2,中級
6781,steep,[形容詞] 陡峭的; [動詞] 浸泡;浸透,2,中級
6782,steer,[動詞] 掌(船)舵,2,中級
6783,stem,[動詞] 起源於,2,中級
6784,step,[動詞] 跨(步);踏(腳); [名詞] 步;臺階,1,初級
6785,stepchild,[名詞] 繼子(或繼女),3,中高級
6786,stepfather,[名詞] 繼父,2,中級
6787,stepmother,[名詞] 繼母,2,中級
6788,stereo,[形容詞] 立體聲的,2,中級
6789,stereotype,[動詞] 使成為陳規;把...澆鑄成鉛板; [名詞] 陳規;鉛版印刷,3,中高級
6790,sterling,[形容詞] 英幣的;標準純銀的; [名詞] 英國貨幣;標準純銀,3,中高級
6791,stern,[形容詞] 嚴厲的;堅定的; [名詞] 船尾;(物體的)尾部,3,中高級
6792,stew,[動詞] (用文火)燉;使極度不安;悶熱冒汗; [名詞] 燉肉;燜菜;燉煮的食物,3,中高級
6793,steward,[名詞] 男服務員;管家,3,中高級
6794,stick,[動詞] 黏貼;刺;戮;釘住;插牢;堅持; [名詞] 棍;棒;杖;枝條,3,中高級
6795,sticky,[形容詞] 黏的;塗有黏膠物質的;泥濘的,2,中級
6796,stiff,[形容詞] 硬的;挺的;拘謹的,2,中級
6797,still,[形容詞] 靜止的; [動詞] 使平靜;止住; [副詞] 仍然; [名詞] 靜物畫;寂靜; 蒸餾室,3,中高級
6798,stimulate,[動詞] 刺激;激勵;使興奮;促使,2,中級
6799,stimulation,[名詞] 刺激;興奮;激勵,3,中高級
6800,stimulus,[名詞] 刺激;刺激品;興奮劑,3,中高級
6801,sting,[動詞] 刺,2,中級
6802,stingy,[形容詞] 小氣的,1,初級
6803,stink,[動詞] 發惡臭;名聲臭; [名詞] 臭氣,3,中高級
6804,stir,[動詞] 攪拌,2,中級
6805,stitch,[動詞] 縫;繡;編結; [名詞] 一針;(縫合傷口的)針線;針法,2,中級
6806,stock,[形容詞] 庫存的;現有的;常備的; [動詞] 給(商店)辦貨;貯存; [名詞] (公司的)股票;存貨,2,中級
6807,stocking,[名詞] 長襪,2,中級
6808,stomach,[名詞] 胃,1,初級
6809,stomachache,[名詞] 胃痛,1,初級
6810,stone,[名詞] 石頭,1,初級
6811,stool,[名詞] 凳子;擱腳凳;解大便,2,中級
6812,stoop,[動詞] 屈身;彎腰駝背;屈尊; [名詞] 彎腰;駝背;屈尊,3,中高級
6813,stop,[動詞] 停止; [名詞] 車站,1,初級
6814,storage,[名詞] 貯藏;貯藏庫,3,中高級
6815,store,[動詞] 貯存;收存;供應;蓄有; [名詞] 商店,1,初級
6816,storey,[名詞] 樓層,2,中級
6817,storm,[名詞] 暴風雨,1,初級
6818,stormy,[形容詞] 暴風雨的,1,初級
6819,story,[名詞] 故事;樓層,1,初級
6820,storyteller,[名詞] 講故事的人;說謊者,2,中級
6821,stout,[形容詞] 矮胖的;結實的;牢固的,3,中高級
6822,stove,[名詞] 爐灶,1,初級
6823,straight,[形容詞] 直的; [副詞] 直,1,初級
6824,straighten,[動詞] 把...弄直;澄清,3,中高級
6825,straightforward,[形容詞] 一直向前的;正直的;簡單易懂的,3,中高級
6826,strain,[動詞] 拉緊;伸張;竭力;扭傷;過濾; [名詞] 拉緊;張力;壓力;扭傷;血緣,3,中高級
6827,strained,[形容詞] 緊張的;勉強的,3,中高級
6828,strait,[名詞] 海峽,3,中高級
6829,strange,[形容詞] 奇怪的,1,初級
6830,stranger,[名詞] 陌生人,1,初級
6831,strangle,[動詞] 勒死;扼住;悶住,3,中高級
6832,strap,[動詞] 用帶捆綁(或束住); [名詞] 帶子;皮帶,3,中高級
6833,strategic,[形容詞] 戰略的,3,中高級
6834,strategy,[名詞] 策略,2,中級
6835,straw,[名詞] 稻草;吸管,1,初級
6836,strawberry,[名詞] 草莓,1,初級
6837,stray,[形容詞] 迷路的;流浪的;零星的; [動詞] 迷路;流浪;分心;入歧途; [名詞] 迷路者;流浪者;走失的家畜,3,中高級
6838,streak,[動詞] 形成條紋;疾駛;閃現; [名詞] 條紋;斑紋;光線,3,中高級
6839,stream,[名詞] 溪流,1,初級
6840,street,[名詞] 街道,1,初級
6841,strength,[名詞] 力量,2,中級
6842,strengthen,[動詞] 加強;增強,2,中級
6843,stress,[動詞] 強調; [名詞] 壓力,1,初級
6844,stretch,[形容詞] 伸縮的; [動詞] 舒展肢體,2,中級
6845,strict,[形容詞] 嚴謹的,2,中級
6846,stride,[動詞] 邁大步走;跨越; [名詞] 闊步;步姿,3,中高級
6847,strike,[動詞] 打擊;(鐘)敲響; [名詞] 攻擊;罷工,1,初級
6848,striker,[名詞] 打擊者;罷工者,3,中高級
6849,striking,[形容詞] 顯著的,3,中高級
6850,string,[動詞] (用線,2,中級
6851,strip,[動詞] 剝去,2,中級
6852,stripe,[名詞] 條紋;斑紋;線條,3,中高級
6853,strive,[動詞] 努力,2,中級
6854,stroke,[動詞] 畫短線於; [名詞] 中風;打,2,中級
6855,stroll,[動詞] 散步;溜達; [名詞] 散步;閒逛,3,中高級
6856,strong,[形容詞] 強壯的,1,初級
6857,structural,[形容詞] 建築上的;建築用的;結構上的,3,中高級
6858,structure,[動詞] 構造;組織;建造; [名詞] 結構;構造;建築物,2,中級
6859,struggle,[動詞] 掙扎;對抗; [名詞] 使勁;掙扎,1,初級
6860,stubborn,[形容詞] 倔強的,2,中級
6861,student,[名詞] 學生,1,初級
6862,studio,[名詞] 工作室,2,中級
6863,study,[動詞] 學習;讀書; [名詞] 書房,1,初級
6864,stuff,[動詞] 裝;填;塞; [名詞] 材料,2,中級
6865,stumble,[動詞] 絆腳;絆倒;踉蹌; [名詞] 絆倒;失足,3,中高級
6866,stump,[動詞] 砍去...的幹;作巡迴政治演說; [名詞] 殘幹;(鉛筆)頭;(煙)蒂,3,中高級
6867,stun,[動詞] 使昏迷;使大吃一驚,3,中高級
6868,stunning,[形容詞] 震耳欲聾的;令人震驚的,3,中高級
6869,stunt,[動詞] 表演絕技;妨礙; [名詞] 絕技;噱頭;矮小的人(或樹),3,中高級
6870,stupid,[形容詞] 笨的,1,初級
6871,sturdy,[形容詞] 結實的;健康的;堅固的,3,中高級
6872,stutter,[動詞] 結結巴巴地說話; [名詞] 結巴;口吃,3,中高級
6873,style,[名詞] 時尚;風格;文體,1,初級
6874,stylish,[形容詞] 時髦的;漂亮的,3,中高級
6875,stylistic,[形容詞] 琢磨文體的;文體論的,3,中高級
6876,sub,[動詞] 作替身;替代; [名詞] 潛水艇;候補人員;地鐵,3,中高級
6877,subject,[形容詞] 隸屬的,2,中級
6878,subjective,[形容詞] 主觀的;個人的;主詞的,3,中高級
6879,submarine,[形容詞] 海底的; [名詞] 潛艇,2,中級
6880,submerge,[動詞] 把...浸入水中;淹沒,3,中高級
6881,submersion,[名詞] 淹沒;沈浸,3,中高級
6882,submit,[動詞] 提交;呈遞;使服從,3,中高級
6883,subordinate,[形容詞] 下級的;次要的;從屬的; [動詞] 使居次要地位;使隸屬;使服從; [名詞] 部下;下級職員,3,中高級
6884,subscribe,[動詞] 訂閱;認捐;簽名,3,中高級
6885,subscription,[名詞] 訂閱費;會費;捐款;署名,3,中高級
6886,subsequent,[形容詞] 隨後的;接著發生的,3,中高級
6887,subsidiary,[形容詞] 次要的;隸屬的;附設的; [名詞] 子公司;輔助者,3,中高級
6888,subsidize,[動詞] 給...津貼;資助,3,中高級
6889,subsidy,[名詞] 津貼;補貼,3,中高級
6890,substance,[名詞] 物質;主旨;要義,2,中級
6891,substantial,[形容詞] 大量的;實在的,3,中高級
6892,substantially,[副詞] 相當多地;實質上地,3,中高級
6893,substitute,[動詞] 用...代替;代替; [名詞] 代替物;代用品,2,中級
6894,substitution,[名詞] 代替;代替物,3,中高級
6895,subtle,[形容詞] 微妙的;難捉摸的,3,中高級
6896,subtlety,[名詞] 細微的差別;微妙之處,3,中高級
6897,subtract,[動詞] 減,2,中級
6898,suburb,[名詞] 郊區,2,中級
6899,suburban,[形容詞] 郊區的;近郊的,3,中高級
6900,subway,[名詞] 地鐵,1,初級
6901,succeed,[動詞] 成功,1,初級
6902,success,[名詞] 成功,1,初級
6903,successful,[形容詞] 成功的,1,初級
6904,succession,[名詞] 連續;一連串;繼承權,3,中高級
6905,successive,[形容詞] 連續的;後繼的;繼承的,3,中高級
6906,successor,[名詞] 繼任者;繼承人,3,中高級
6907,such,[形容詞] 如此的; [代名詞] 這樣的人(或事物);上述的人(或事物),1,初級
6908,suck,[動詞] 吸,2,中級
6909,sudden,[形容詞] 突然的; [名詞] 突然發生的事,1,初級
6910,suddenly,[副詞] 意外地;忽然;冷不防,1,初級
6911,sue,[動詞] 控告,3,中高級
6912,suffer,[動詞] 遭受;經歷;受苦;患病,2,中級
6913,suffering,[名詞] (身體,2,中級
6914,sufficient,[形容詞] 足夠的,2,中級
6915,suffocate,[動詞] 使窒息;扼制,3,中高級
6916,sugar,[名詞] 糖,1,初級
6917,suggest,[動詞] 建議,1,初級
6918,suggestion,[名詞] 建議,2,中級
6919,suicide,[名詞] 自殺,2,中級
6920,suit,[動詞] 適合;相稱;彼此協調; [名詞] 一套衣服;訴訟,1,初級
6921,suitable,[形容詞] 適當的;合適的;適宜的,2,中級
6922,suitcase,[名詞] 小型旅行箱;手提箱,2,中級
6923,suite,[名詞] 套房;系列,3,中高級
6924,sulfur,[名詞] 硫(磺);硫磺色,3,中高級
6925,sum,[動詞] 計算...的總和; [名詞] 總和,2,中級
6926,summarize,[動詞] 總結,2,中級
6927,summary,[名詞] 總結,2,中級
6928,summer,[名詞] 夏天,1,初級
6929,summit,[名詞] 頂峰;最高級會議,2,中級
6930,summon,[動詞] 召喚,3,中高級
6931,sun,[名詞] 太陽,1,初級
6932,sunbathe,[動詞] 沐日光浴,2,中級
6933,sunlight,[名詞] 日光,2,中級
6934,sunny,[形容詞] 晴朗的,1,初級
6935,sunrise,[名詞] 日出;黎明,2,中級
6936,sunset,[名詞] 日落,2,中級
6937,sunshine,[名詞] 陽光;晴天;開朗,3,中高級
6938,super,[形容詞] 超級的; [副詞] 很;極,1,初級
6939,superb,[形容詞] 宏偉的;華麗的; 上乘的,2,中級
6940,superficial,[形容詞] 外表的;粗略的;膚淺的,3,中高級
6941,superintendent,[名詞] 監督人;監管者,3,中高級
6942,superior,[形容詞] 優秀的,2,中級
6943,superiority,[名詞] 優越;優勢;上級,3,中高級
6944,supermarket,[名詞] 超級市場,1,初級
6945,superpower,[名詞] 極巨大的力量;超強大國,3,中高級
6946,supersonic,[形容詞] 超音波的;超音速的,3,中高級
6947,superstition,[名詞] 迷信,3,中高級
6948,superstitious,[形容詞] 迷信的,3,中高級
6949,supervise,[動詞] 監督;管理;指導,3,中高級
6950,supervision,[名詞] 管理;監督,3,中高級
6951,supervisor,[名詞] 管理人;指導者,2,中級
6952,supper,[名詞] 晚餐,1,初級
6953,supplement,[動詞] 增補;為...補編附錄; [名詞] 增補;(書籍的)補遺;附錄,3,中高級
6954,supplementary,[形容詞] 增補的;補充的;追加的,3,中高級
6955,supplier,[名詞] 供應者,3,中高級
6956,supply,[動詞] 供給,1,初級
6957,support,[動詞] 支持; [名詞] 支持,1,初級
6958,supporter,[名詞] 支持者;擁護者,2,中級
6959,supportive,[形容詞] 支援的;贊助的,3,中高級
6960,suppose,[動詞] 猜想,2,中級
6961,supposed,[形容詞] 假定的;想像上的,2,中級
6962,suppress,[動詞] 鎮壓;壓制;抑制,3,中高級
6963,supreme,[形容詞] 最高的,2,中級
6964,sure,[形容詞] 確定; [副詞] 的確;一定;當然,1,初級
6965,surely,[副詞] 確實,2,中級
6966,surf,[動詞] 衝浪;在網路或頻道上搜索資料; [名詞] 海浪,1,初級
6967,surface,[名詞] 表面,1,初級
6968,surfing,[名詞] 衝浪遊戲,2,中級
6969,surge,[動詞] (海浪)洶湧;激增; [名詞] 大浪;波濤,3,中高級
6970,surgeon,[名詞] 外科醫生,2,中級
6971,surgery,[名詞] (外科)手術,2,中級
6972,surgical,[形容詞] 外科手術的;精確的,3,中高級
6973,surpass,[動詞] 勝過;大於;多於,3,中高級
6974,surplus,[形容詞] 過剩的;剩餘的; [名詞] 過剩;剩餘物;盈餘,3,中高級
6975,surprise,[動詞] 使驚奇; [名詞] 意外之事物,1,初級
6976,surprised,[形容詞] 驚訝的,1,初級
6977,surrender,[動詞] 使投降,2,中級
6978,surround,[動詞] 圍,2,中級
6979,surroundings,[名詞] 周圍的事物;周圍的情況,2,中級
6980,surveillance,[名詞] 看守;監視;監督,3,中高級
6981,survey,[動詞] 測量,2,中級
6982,survival,[名詞] 倖存;殘存,2,中級
6983,survive,[動詞] 在...之後仍然活著,1,初級
6984,survivor,[名詞] 倖存者,2,中級
6985,susceptible,[形容詞] 易被感動的;易受...影響的,3,中高級
6986,suspect,[形容詞] 可疑的;受到懷疑的;不可信的; [動詞] 疑有,2,中級
6987,suspend,[動詞] 使中止,2,中級
6988,suspense,[名詞] 掛慮;懸疑;暫時停止,3,中高級
6989,suspension,[名詞] 暫停;中止;停職,2,中級
6990,suspicion,[名詞] 懷疑,2,中級
6991,suspicious,[形容詞] 猜疑的,2,中級
6992,sustain,[動詞] 支撐;承受,3,中高級
6993,swallow,[動詞] 吞嚥; [名詞] 吞嚥;燕子,3,中高級
6994,swamp,[動詞] 使陷入沼澤;淹沒;使陷入困境; [名詞] 沼澤;沼澤地;困境,3,中高級
6995,swan,[名詞] 天鵝,1,初級
6996,swap,[動詞] 交換;以...作交換; [名詞] 交換;交換的東西,3,中高級
6997,swarm,[動詞] 成群地移動(或飛行);擠滿; [名詞] (密集的)一大群,3,中高級
6998,sway,[動詞] 搖動;搖擺;影響; [名詞] 搖動;搖擺;影響,3,中高級
6999,swear,[動詞] 發誓;宣誓,2,中級
7000,sweat,[動詞] 出汗; [名詞] 汗,2,中級
7001,sweater,[名詞] 毛衣,1,初級
7002,sweep,[動詞] 掃,1,初級
7003,sweet,[形容詞] 甜的; [名詞] (餐後的)甜點;(用作稱呼語)親愛的,1,初級
7004,swell,[動詞] 腫起,2,中級
7005,swift,[形容詞] 快速的,2,中級
7006,swim,[動詞] 游泳,1,初級
7007,swimming,[名詞] 游泳;游泳運動;眩暈,2,中級
7008,swimsuit,[名詞] 泳衣,1,初級
7009,swing,[動詞] 搖擺;揮動; [名詞] 鞦韆;搖擺音樂,1,初級
7010,switch,[動詞] 使轉換;為...轉接(電話); [名詞] 開關,2,中級
7011,swollen,[形容詞] 膨脹的;浮腫的;河水漲起的,3,中高級
7012,sword,[名詞] 劍,2,中級
7013,syllable,[名詞] 音節,2,中級
7014,syllabus,[名詞] 教學大綱;要目,3,中高級
7015,symbol,[名詞] 符號;象徵,1,初級
7016,symbolic,[形容詞] 象徵的;符號的,3,中高級
7017,symbolism,[名詞] 象徵性;符號使用,3,中高級
7018,symbolize,[動詞] 象徵,2,中級
7019,symmetrical,[形容詞] 對稱的,3,中高級
7020,symmetry,[名詞] 對稱(性),3,中高級
7021,sympathetic,[形容詞] 同情的;有同情心的,2,中級
7022,sympathize,[動詞] 同情;憐憫,2,中級
7023,sympathy,[名詞] 同情,2,中級
7024,symphony,[名詞] 交響樂,2,中級
7025,symposium,[名詞] 討論會;座談會,3,中高級
7026,symptom,[名詞] 症狀,2,中級
7027,syndicate,[動詞] 組成企業聯盟; [名詞] 企業聯合組織;財團;犯罪集團,3,中高級
